artist,chart_date,year,quarter,chart_name,rank,title,chart_artist,peak_position,weeks_on_chart,grammy_years,month
Bruce Hornsby & The Range,1987-01-01,1987,1.0,billboard-200,4,The Way It Is,Bruce Hornsby & The Range,4.0,29.0,[1987],
Bruce Hornsby & The Range,1987-04-01,1987,2.0,billboard-200,4,The Way It Is,Bruce Hornsby & The Range,3.0,42.0,[1987],
Bruce Hornsby & The Range,1987-07-01,1987,3.0,billboard-200,32,The Way It Is,Bruce Hornsby & The Range,3.0,55.0,[1987],
Bruce Hornsby & The Range,1987-10-01,1987,4.0,billboard-200,112,The Way It Is,Bruce Hornsby & The Range,3.0,68.0,[1987],
Bruce Hornsby & The Range,1988-07-01,1988,3.0,billboard-200,6,Scenes From The Southside,Bruce Hornsby & The Range,6.0,7.0,[1987],
Bruce Hornsby & The Range,1988-10-01,1988,4.0,billboard-200,38,Scenes From The Southside,Bruce Hornsby & The Range,5.0,20.0,[1987],
Bruce Hornsby & The Range,1990-07-01,1990,3.0,billboard-200,62,A Night On The Town,Bruce Hornsby & The Range,62.0,1.0,[1987],
Bruce Hornsby & The Range,1990-10-01,1990,4.0,billboard-200,52,A Night On The Town,Bruce Hornsby & The Range,20.0,14.0,[1987],
Bruce Hornsby & The Range,1993-07-01,1993,3.0,billboard-200,98,Harbor Lights,Bruce Hornsby,46.0,11.0,[1987],
Bruce Hornsby & The Range,1995-10-01,1995,4.0,billboard-200,111,Hot House,Bruce Hornsby,68.0,10.0,[1987],
Esperanza Spalding,2011-04-01,2011,2.0,billboard-200,156,Chamber Music Society,Esperanza Spalding,34.0,6.0,[2011],
Esperanza Spalding,2012-04-01,2012,2.0,billboard-200,10,Radio Music Society,Esperanza Spalding,10.0,1.0,[2011],
Marc Cohn,1991-04-01,1991,2.0,hot-100,82,Walking In Memphis,Marc Cohn,82.0,2.0,[1992],
Marc Cohn,1991-07-01,1991,3.0,hot-100,13,Walking In Memphis,Marc Cohn,13.0,15.0,[1992],
Marc Cohn,1991-07-01,1991,3.0,billboard-200,68,Marc Cohn,Marc Cohn,68.0,11.0,[1992],
Marc Cohn,1991-10-01,1991,4.0,billboard-200,66,Marc Cohn,Marc Cohn,49.0,24.0,[1992],
Marc Cohn,1992-01-01,1992,1.0,billboard-200,132,Marc Cohn,Marc Cohn,49.0,37.0,[1992],
Marc Cohn,1992-04-01,1992,2.0,billboard-200,85,Marc Cohn,Marc Cohn,38.0,50.0,[1992],
Marc Cohn,1993-07-01,1993,3.0,billboard-200,69,The Rainy Season,Marc Cohn,63.0,4.0,[1992],
Marc Cohn,1998-04-01,1998,2.0,billboard-200,114,Burning The Daze,Marc Cohn,114.0,1.0,[1992],
Lauryn Hill,1999-01-01,1999,1.0,hot-100,7,Doo Wop (That Thing),Lauryn Hill,1.0,8.0,[1999],
Lauryn Hill,1999-04-01,1999,2.0,hot-100,27,Ex-Factor,Lauryn Hill,22.0,13.0,[1999],
Lauryn Hill,1999-04-01,1999,2.0,hot-100,50,Doo Wop (That Thing),Lauryn Hill,1.0,21.0,[1999],
Lauryn Hill,1999-07-01,1999,3.0,hot-100,63,Everything Is Everything,Lauryn Hill,63.0,3.0,[1999],
Lauryn Hill,1999-10-01,1999,4.0,hot-100,94,Everything Is Everything,Lauryn Hill,35.0,16.0,[1999],
Lauryn Hill,1998-10-01,1998,4.0,billboard-200,2,The Miseducation Of Lauryn Hill,Lauryn Hill,1.0,4.0,[1999],
Lauryn Hill,1999-01-01,1999,1.0,billboard-200,22,The Miseducation Of Lauryn Hill,Lauryn Hill,1.0,17.0,[1999],
Lauryn Hill,1999-04-01,1999,2.0,billboard-200,4,The Miseducation Of Lauryn Hill,Lauryn Hill,1.0,30.0,[1999],
Lauryn Hill,1999-07-01,1999,3.0,billboard-200,50,The Miseducation Of Lauryn Hill,Lauryn Hill,1.0,43.0,[1999],
Lauryn Hill,1999-10-01,1999,4.0,billboard-200,72,The Miseducation Of Lauryn Hill,Lauryn Hill,1.0,56.0,[1999],
Lauryn Hill,2000-01-01,2000,1.0,billboard-200,163,The Miseducation Of Lauryn Hill,Lauryn Hill,1.0,69.0,[1999],
Lauryn Hill,2002-07-01,2002,3.0,billboard-200,66,MTV Unplugged No. 2.0,Lauryn Hill,3.0,7.0,[1999],
Evanescence,2003-04-01,2003,2.0,hot-100,39,Bring Me To Life,Evanescence Featuring Paul McCoy,39.0,4.0,[2004],
Evanescence,2003-07-01,2003,3.0,hot-100,8,Bring Me To Life,Evanescence Featuring Paul McCoy,5.0,17.0,[2004],
Evanescence,2003-10-01,2003,4.0,hot-100,35,Bring Me To Life,Evanescence Featuring Paul McCoy,5.0,30.0,[2004],
Evanescence,2004-04-01,2004,2.0,hot-100,8,My Immortal,Evanescence,8.0,13.0,[2004],
Evanescence,2004-07-01,2004,3.0,hot-100,28,My Immortal,Evanescence,7.0,26.0,[2004],
Evanescence,2006-10-01,2006,4.0,hot-100,16,Call Me When You're Sober,Evanescence,10.0,6.0,[2004],
Evanescence,2007-01-01,2007,1.0,hot-100,36,Call Me When You're Sober,Evanescence,10.0,19.0,[2004],
Evanescence,2003-04-01,2003,2.0,billboard-200,5,Fallen,Evanescence,5.0,3.0,[2004],
Evanescence,2003-07-01,2003,3.0,billboard-200,8,Fallen,Evanescence,3.0,16.0,[2004],
Evanescence,2003-10-01,2003,4.0,billboard-200,14,Fallen,Evanescence,3.0,29.0,[2004],
Evanescence,2004-01-01,2004,1.0,billboard-200,19,Fallen,Evanescence,3.0,42.0,[2004],
Evanescence,2004-04-01,2004,2.0,billboard-200,3,Fallen,Evanescence,3.0,55.0,[2004],
Evanescence,2004-07-01,2004,3.0,billboard-200,18,Fallen,Evanescence,3.0,68.0,[2004],
Evanescence,2004-10-01,2004,4.0,billboard-200,43,Fallen,Evanescence,3.0,81.0,[2004],
Evanescence,2005-01-01,2005,1.0,billboard-200,76,Anywhere But Home,Evanescence,39.0,4.0,[2004],
Evanescence,2005-01-01,2005,1.0,billboard-200,100,Fallen,Evanescence,3.0,94.0,[2004],
Evanescence,2007-01-01,2007,1.0,billboard-200,28,The Open Door,Evanescence,1.0,12.0,[2004],
Evanescence,2007-04-01,2007,2.0,billboard-200,57,The Open Door,Evanescence,1.0,25.0,[2004],
Evanescence,2007-07-01,2007,3.0,billboard-200,156,The Open Door,Evanescence,1.0,38.0,[2004],
Evanescence,2012-01-01,2012,1.0,billboard-200,87,Evanescence,Evanescence,1.0,11.0,[2004],
Bobby Darin,1958-01-01,1958,,hot-100,3,Splish Splash,Bobby Darin,3.0,1.0,[1960],1.0
Bobby Darin,1958-02-01,1958,,hot-100,3,Splish Splash,Bobby Darin,3.0,1.0,[1960],2.0
Bobby Darin,1958-03-01,1958,,hot-100,3,Splish Splash,Bobby Darin,3.0,1.0,[1960],3.0
Bobby Darin,1958-04-01,1958,,hot-100,3,Splish Splash,Bobby Darin,3.0,1.0,[1960],4.0
Bobby Darin,1958-05-01,1958,,hot-100,3,Splish Splash,Bobby Darin,3.0,1.0,[1960],5.0
Bobby Darin,1958-06-01,1958,,hot-100,3,Splish Splash,Bobby Darin,3.0,1.0,[1960],6.0
Bobby Darin,1958-07-01,1958,,hot-100,3,Splish Splash,Bobby Darin,3.0,1.0,[1960],7.0
Bobby Darin,1958-08-01,1958,,hot-100,3,Splish Splash,Bobby Darin,3.0,1.0,[1960],8.0
Bobby Darin,1958-09-01,1958,,hot-100,18,Splish Splash,Bobby Darin,3.0,5.0,[1960],9.0
Bobby Darin,1958-10-01,1958,,hot-100,95,Queen Of The Hop,Bobby Darin,95.0,1.0,[1960],10.0
Bobby Darin,1958-11-01,1958,,hot-100,15,Queen Of The Hop,Bobby Darin,15.0,5.0,[1960],11.0
Bobby Darin,1958-12-01,1958,,hot-100,11,Queen Of The Hop,Bobby Darin,9.0,9.0,[1960],12.0
Bobby Darin,1959-01-01,1959,,hot-100,17,Queen Of The Hop,Bobby Darin,9.0,14.0,[1960],1.0
Bobby Darin,1959-02-01,1959,,hot-100,64,Queen Of The Hop,Bobby Darin,9.0,18.0,[1960],2.0
Bobby Darin,1959-02-01,1959,,hot-100,72,Plain Jane,Bobby Darin,72.0,2.0,[1960],2.0
Bobby Darin,1959-03-01,1959,,hot-100,38,Plain Jane,Bobby Darin,38.0,6.0,[1960],3.0
Bobby Darin,1959-05-01,1959,,hot-100,29,Dream Lover,Bobby Darin,29.0,3.0,[1960],5.0
Bobby Darin,1959-06-01,1959,,hot-100,3,Dream Lover,Bobby Darin,3.0,7.0,[1960],6.0
Bobby Darin,1959-07-01,1959,,hot-100,4,Dream Lover,Bobby Darin,2.0,12.0,[1960],7.0
Bobby Darin,1959-08-01,1959,,hot-100,46,Dream Lover,Bobby Darin,2.0,16.0,[1960],8.0
Bobby Darin,1959-09-01,1959,,hot-100,24,Mack The Knife,Bobby Darin,24.0,3.0,[1960],9.0
Bobby Darin,1959-10-01,1959,,hot-100,1,Mack The Knife,Bobby Darin,1.0,7.0,[1960],10.0
Bobby Darin,1959-11-01,1959,,hot-100,1,Mack The Knife,Bobby Darin,1.0,11.0,[1960],11.0
Bobby Darin,1959-12-01,1959,,hot-100,1,Mack The Knife,Bobby Darin,1.0,16.0,[1960],12.0
Bobby Darin,1960-01-01,1960,,hot-100,12,Mack The Knife,Bobby Darin,1.0,20.0,[1960],1.0
Bobby Darin,1960-02-01,1960,,hot-100,23,Beyond The Sea,Bobby Darin,23.0,3.0,[1960],2.0
Bobby Darin,1960-02-01,1960,,hot-100,40,Mack The Knife,Bobby Darin,1.0,24.0,[1960],2.0
Bobby Darin,1960-03-01,1960,,hot-100,7,Beyond The Sea,Bobby Darin,6.0,8.0,[1960],3.0
Bobby Darin,1960-04-01,1960,,hot-100,26,Beyond The Sea,Bobby Darin,6.0,12.0,[1960],4.0
Bobby Darin,1960-04-01,1960,,hot-100,34,Clementine,Bobby Darin,34.0,3.0,[1960],4.0
Bobby Darin,1960-05-01,1960,,hot-100,24,Clementine,Bobby Darin,21.0,7.0,[1960],5.0
Bobby Darin,1960-06-01,1960,,hot-100,43,Won't You Come Home Bill Bailey,Bobby Darin,43.0,3.0,[1960],6.0
Bobby Darin,1960-07-01,1960,,hot-100,19,Won't You Come Home Bill Bailey,Bobby Darin,19.0,7.0,[1960],7.0
Bobby Darin,1960-08-01,1960,,hot-100,72,Won't You Come Home Bill Bailey,Bobby Darin,19.0,11.0,[1960],8.0
Bobby Darin,1960-09-01,1960,,hot-100,100,Beachcomber,Bobby Darin,100.0,1.0,[1960],9.0
Bobby Darin,1960-10-01,1960,,hot-100,55,Artificial Flowers,Bobby Darin,55.0,2.0,[1960],10.0
Bobby Darin,1960-10-01,1960,,hot-100,66,Somebody To Love,Bobby Darin,66.0,2.0,[1960],10.0
Bobby Darin,1960-11-01,1960,,hot-100,23,Artificial Flowers,Bobby Darin,20.0,7.0,[1960],11.0
Bobby Darin,1960-11-01,1960,,hot-100,45,Somebody To Love,Bobby Darin,45.0,7.0,[1960],11.0
Bobby Darin,1960-12-01,1960,,hot-100,33,Artificial Flowers,Bobby Darin,20.0,11.0,[1960],12.0
Bobby Darin,1961-01-01,1961,,hot-100,51,Christmas Auld Lang Syne,Bobby Darin,51.0,3.0,[1960],1.0
Bobby Darin,1961-02-01,1961,,hot-100,94,Lazy River,Bobby Darin,94.0,1.0,[1960],2.0
Bobby Darin,1961-03-01,1961,,hot-100,31,Lazy River,Bobby Darin,31.0,5.0,[1960],3.0
Bobby Darin,1961-04-01,1961,,hot-100,28,Lazy River,Bobby Darin,14.0,9.0,[1960],4.0
Bobby Darin,1961-07-01,1961,,hot-100,47,Nature Boy,Bobby Darin,47.0,4.0,[1960],7.0
Bobby Darin,1961-09-01,1961,,hot-100,67,You Must Have Been A Beautiful Baby,Bobby Darin,67.0,1.0,[1960],9.0
Bobby Darin,1961-11-01,1961,,hot-100,34,You Must Have Been A Beautiful Baby,Bobby Darin,5.0,10.0,[1960],11.0
Bobby Darin,1962-01-01,1962,,hot-100,53,Irresistible You,Bobby Darin,53.0,4.0,[1960],1.0
Bobby Darin,1962-01-01,1962,,hot-100,63,Multiplication,Bobby Darin,63.0,3.0,[1960],1.0
Bobby Darin,1962-02-01,1962,,hot-100,17,Irresistible You,Bobby Darin,17.0,8.0,[1960],2.0
Bobby Darin,1962-02-01,1962,,hot-100,35,Multiplication,Bobby Darin,35.0,7.0,[1960],2.0
Bobby Darin,1962-03-01,1962,,hot-100,37,Irresistible You,Bobby Darin,15.0,12.0,[1960],3.0
Bobby Darin,1962-04-01,1962,,hot-100,52,What'd I Say (Part 1),Bobby Darin,52.0,2.0,[1960],4.0
Bobby Darin,1962-05-01,1962,,hot-100,28,What'd I Say (Part 1),Bobby Darin,24.0,6.0,[1960],5.0
Bobby Darin,1962-07-01,1962,,hot-100,88,Things,Bobby Darin,88.0,1.0,[1960],7.0
Bobby Darin,1962-08-01,1962,,hot-100,16,Things,Bobby Darin,16.0,5.0,[1960],8.0
Bobby Darin,1962-09-01,1962,,hot-100,7,Things,Bobby Darin,3.0,9.0,[1960],9.0
Bobby Darin,1962-10-01,1962,,hot-100,69,Baby Face,Bobby Darin,69.0,2.0,[1960],10.0
Bobby Darin,1962-10-01,1962,,hot-100,73,If A Man Answers,Bobby Darin,73.0,2.0,[1960],10.0
Bobby Darin,1962-11-01,1962,,hot-100,34,If A Man Answers,Bobby Darin,34.0,6.0,[1960],11.0
Bobby Darin,1962-11-01,1962,,hot-100,43,Baby Face,Bobby Darin,42.0,6.0,[1960],11.0
Bobby Darin,1963-02-01,1963,,hot-100,30,You're The Reason I'm Living,Bobby Darin,30.0,3.0,[1960],2.0
Bobby Darin,1963-03-01,1963,,hot-100,6,You're The Reason I'm Living,Bobby Darin,6.0,7.0,[1960],3.0
Bobby Darin,1963-04-01,1963,,hot-100,8,You're The Reason I'm Living,Bobby Darin,3.0,12.0,[1960],4.0
Bobby Darin,1963-06-01,1963,,hot-100,23,18 Yellow Roses,Bobby Darin,23.0,4.0,[1960],6.0
Bobby Darin,1963-07-01,1963,,hot-100,26,18 Yellow Roses,Bobby Darin,10.0,9.0,[1960],7.0
Bobby Darin,1963-09-01,1963,,hot-100,63,Treat My Baby Good,Bobby Darin,63.0,3.0,[1960],9.0
Bobby Darin,1963-10-01,1963,,hot-100,43,Treat My Baby Good,Bobby Darin,43.0,7.0,[1960],10.0
Bobby Darin,1963-12-01,1963,,hot-100,67,Be Mad Little Girl,Bobby Darin,67.0,3.0,[1960],12.0
Bobby Darin,1964-01-01,1964,,hot-100,73,Be Mad Little Girl,Bobby Darin,64.0,7.0,[1960],1.0
Bobby Darin,1964-03-01,1964,,hot-100,98,I Wonder Who's Kissing Her Now,Bobby Darin,98.0,1.0,[1960],3.0
Bobby Darin,1964-06-01,1964,,hot-100,68,Milord,Bobby Darin,68.0,4.0,[1960],6.0
Bobby Darin,1964-07-01,1964,,hot-100,45,Milord,Bobby Darin,45.0,8.0,[1960],7.0
Bobby Darin,1964-10-01,1964,,hot-100,99,The Things In This House,Bobby Darin,99.0,1.0,[1960],10.0
Bobby Darin,1965-02-01,1965,,hot-100,84,"Hello, Dolly!",Bobby Darin,84.0,1.0,[1960],2.0
Bobby Darin,1966-05-01,1966,,hot-100,73,Mame,Bobby Darin,73.0,2.0,[1960],5.0
Bobby Darin,1966-06-01,1966,,hot-100,53,Mame,Bobby Darin,53.0,6.0,[1960],6.0
Bobby Darin,1966-10-01,1966,,hot-100,51,If I Were A Carpenter,Bobby Darin,51.0,2.0,[1960],10.0
Bobby Darin,1966-11-01,1966,,hot-100,8,If I Were A Carpenter,Bobby Darin,8.0,7.0,[1960],11.0
Bobby Darin,1966-12-01,1966,,hot-100,33,If I Were A Carpenter,Bobby Darin,8.0,11.0,[1960],12.0
Bobby Darin,1967-01-01,1967,,hot-100,68,The Girl That Stood Beside Me,Bobby Darin,66.0,5.0,[1960],1.0
Bobby Darin,1967-02-01,1967,,hot-100,48,Lovin' You,Bobby Darin,48.0,4.0,[1960],2.0
Bobby Darin,1967-03-01,1967,,hot-100,59,Lovin' You,Bobby Darin,32.0,8.0,[1960],3.0
Bobby Darin,1967-05-01,1967,,hot-100,62,The Lady Came From Baltimore,Bobby Darin,62.0,5.0,[1960],5.0
Bobby Darin,1967-08-01,1967,,hot-100,93,Darling Be Home Soon,Bobby Darin,93.0,2.0,[1960],8.0
Bobby Darin,1963-09-01,1963,,billboard-200,98,18 Yellow Roses,Bobby Darin,98.0,3.0,[1960],9.0
Bobby Darin,1965-01-01,1965,,billboard-200,111,From Hello Dolly To Goodbye Charlie,Bobby Darin,111.0,2.0,[1960],1.0
Bobby Darin,1965-02-01,1965,,billboard-200,122,From Hello Dolly To Goodbye Charlie,Bobby Darin,107.0,7.0,[1960],2.0
Bobby Darin,1967-03-01,1967,,billboard-200,142,If I Were A Carpenter,Bobby Darin,142.0,4.0,[1960],3.0
Bobby Darin,1968-04-01,1968,,billboard-200,96,The Eyes Of The Beacon Street Union,B,96.0,5.0,[1960],4.0
Bobby Darin,1968-05-01,1968,,billboard-200,75,The Eyes Of The Beacon Street Union,B,75.0,9.0,[1960],5.0
Bobby Darin,1968-06-01,1968,,billboard-200,88,The Eyes Of The Beacon Street Union,B,75.0,13.0,[1960],6.0
Bobby Darin,1968-10-01,1968,,billboard-200,175,The Clown Died In Marvin Gardens,B,175.0,4.0,[1960],10.0
Bobby Darin,1968-11-01,1968,,billboard-200,185,The Clown Died In Marvin Gardens,B,173.0,8.0,[1960],11.0
Bobby Darin,1969-03-01,1969,,billboard-200,108,The Thorn In Mrs. Rose's Side,B,108.0,4.0,[1960],3.0
Bobby Darin,1969-04-01,1969,,billboard-200,75,The Thorn In Mrs. Rose's Side,B,75.0,9.0,[1960],4.0
Bobby Darin,1969-05-01,1969,,billboard-200,133,The Thorn In Mrs. Rose's Side,B,75.0,13.0,[1960],5.0
Bobby Darin,1969-08-01,1969,,billboard-200,185,Children Of Light,B,185.0,4.0,[1960],8.0
Meghan Trainor,2011-01-01,2011,1.0,hot-100,73,Marry Me,Train,73.0,5.0,[2016],
Meghan Trainor,2011-04-01,2011,2.0,hot-100,35,Marry Me,Train,34.0,18.0,[2016],
Meghan Trainor,2012-04-01,2012,2.0,hot-100,13,Drive By,Train,13.0,11.0,[2016],
Meghan Trainor,2012-07-01,2012,3.0,hot-100,19,Drive By,Train,10.0,24.0,[2016],
Meghan Trainor,2012-10-01,2012,4.0,hot-100,26,50 Ways To Say Goodbye,Train,26.0,11.0,[2016],
Meghan Trainor,2014-10-01,2014,4.0,hot-100,1,All About That Bass,Meghan Trainor,1.0,11.0,[2016],
Meghan Trainor,2014-10-01,2014,4.0,hot-100,79,Angel In Blue Jeans,Train,79.0,2.0,[2016],
Meghan Trainor,2014-10-01,2014,4.0,hot-100,95,Dear Future Husband,Meghan Trainor,94.0,2.0,[2016],
Meghan Trainor,2015-01-01,2015,1.0,hot-100,5,Lips Are Movin,Meghan Trainor,4.0,9.0,[2016],
Meghan Trainor,2015-01-01,2015,1.0,hot-100,10,All About That Bass,Meghan Trainor,1.0,24.0,[2016],
Meghan Trainor,2015-04-01,2015,2.0,hot-100,17,Lips Are Movin,Meghan Trainor,4.0,22.0,[2016],
Meghan Trainor,2015-04-01,2015,2.0,hot-100,25,All About That Bass,Meghan Trainor,1.0,37.0,[2016],
Meghan Trainor,2015-04-01,2015,2.0,hot-100,47,Dear Future Husband,Meghan Trainor,47.0,10.0,[2016],
Meghan Trainor,2015-07-01,2015,3.0,hot-100,35,Dear Future Husband,Meghan Trainor,14.0,23.0,[2016],
Meghan Trainor,2015-07-01,2015,3.0,hot-100,87,Marvin Gaye,Charlie Puth Featuring Meghan Trainor,87.0,1.0,[2016],
Meghan Trainor,2015-10-01,2015,4.0,hot-100,22,Marvin Gaye,Charlie Puth Featuring Meghan Trainor,22.0,14.0,[2016],
Meghan Trainor,2015-10-01,2015,4.0,hot-100,45,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,45.0,11.0,[2016],
Meghan Trainor,2016-01-01,2016,1.0,hot-100,10,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,8.0,24.0,[2016],
Meghan Trainor,2016-04-01,2016,2.0,hot-100,12,No,Meghan Trainor,11.0,2.0,[2016],
Meghan Trainor,2016-04-01,2016,2.0,hot-100,46,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,8.0,37.0,[2016],
Meghan Trainor,2016-07-01,2016,3.0,hot-100,18,Me Too,Meghan Trainor,18.0,5.0,[2016],
Meghan Trainor,2016-07-01,2016,3.0,hot-100,54,No,Meghan Trainor,3.0,15.0,[2016],
Meghan Trainor,2016-10-01,2016,4.0,hot-100,53,Me Too,Meghan Trainor,13.0,18.0,[2016],
Meghan Trainor,2017-01-01,2017,1.0,hot-100,96,Play That Song,Train,77.0,4.0,[2016],
Meghan Trainor,2017-04-01,2017,2.0,hot-100,58,Play That Song,Train,41.0,16.0,[2016],
Meghan Trainor,2018-04-01,2018,2.0,hot-100,55,No Excuses,Meghan Trainor,46.0,4.0,[2016],
Meghan Trainor,2023-01-01,2023,1.0,hot-100,45,Made You Look,Meghan Trainor,24.0,10.0,[2016],
Meghan Trainor,2023-01-01,2023,1.0,hot-100,94,Kid On Christmas,Pentatonix Featuring Meghan Trainor,93.0,2.0,[2016],
Meghan Trainor,2024-01-01,2024,1.0,hot-100,78,Jingle Bells,Meghan Trainor,78.0,2.0,[2016],
Meghan Trainor,2011-01-01,2011,1.0,billboard-200,90,"Save Me, San Francisco",Train,17.0,58.0,[2016],
Meghan Trainor,2011-04-01,2011,2.0,billboard-200,62,"Save Me, San Francisco",Train,17.0,71.0,[2016],
Meghan Trainor,2011-07-01,2011,3.0,billboard-200,124,"Save Me, San Francisco",Train,17.0,84.0,[2016],
Meghan Trainor,2011-10-01,2011,4.0,billboard-200,110,"Save Me, San Francisco",Train,17.0,97.0,[2016],
Meghan Trainor,2012-07-01,2012,3.0,billboard-200,41,California 37,Train,4.0,10.0,[2016],
Meghan Trainor,2012-10-01,2012,4.0,billboard-200,49,California 37,Train,4.0,23.0,[2016],
Meghan Trainor,2013-01-01,2013,1.0,billboard-200,119,California 37,Train,4.0,36.0,[2016],
Meghan Trainor,2014-10-01,2014,4.0,billboard-200,5,Bulletproof Picasso,Train,5.0,1.0,[2016],
Meghan Trainor,2014-10-01,2014,4.0,billboard-200,18,Title (EP),Meghan Trainor,15.0,2.0,[2016],
Meghan Trainor,2015-01-01,2015,1.0,billboard-200,35,Title (EP),Meghan Trainor,15.0,15.0,[2016],
Meghan Trainor,2015-04-01,2015,2.0,billboard-200,11,Title,Meghan Trainor,1.0,10.0,[2016],
Meghan Trainor,2015-07-01,2015,3.0,billboard-200,8,Title,Meghan Trainor,1.0,23.0,[2016],
Meghan Trainor,2015-10-01,2015,4.0,billboard-200,20,Title,Meghan Trainor,1.0,36.0,[2016],
Meghan Trainor,2016-01-01,2016,1.0,billboard-200,24,Title,Meghan Trainor,1.0,49.0,[2016],
Meghan Trainor,2016-04-01,2016,2.0,billboard-200,45,Title,Meghan Trainor,1.0,62.0,[2016],
Meghan Trainor,2016-07-01,2016,3.0,billboard-200,12,Thank You,Meghan Trainor,3.0,5.0,[2016],
Meghan Trainor,2016-07-01,2016,3.0,billboard-200,91,Title,Meghan Trainor,1.0,75.0,[2016],
Meghan Trainor,2016-10-01,2016,4.0,billboard-200,50,Thank You,Meghan Trainor,3.0,18.0,[2016],
Meghan Trainor,2016-10-01,2016,4.0,billboard-200,136,Title,Meghan Trainor,1.0,88.0,[2016],
Meghan Trainor,2017-01-01,2017,1.0,billboard-200,128,Thank You,Meghan Trainor,3.0,32.0,[2016],
Meghan Trainor,2017-04-01,2017,2.0,billboard-200,94,A Girl A Bottle A Boat,Train,8.0,7.0,[2016],
Meghan Trainor,2019-07-01,2019,3.0,billboard-200,192,Greatest Hits,Train,105.0,2.0,[2016],
Meghan Trainor,2021-01-01,2021,1.0,billboard-200,89,A Very Trainor Christmas,Meghan Trainor,89.0,5.0,[2016],
Meghan Trainor,2022-01-01,2022,1.0,billboard-200,188,A Very Trainor Christmas,Meghan Trainor,89.0,6.0,[2016],
Meghan Trainor,2023-01-01,2023,1.0,billboard-200,180,Takin' It Back,Meghan Trainor,16.0,10.0,[2016],
Meghan Trainor,2023-04-01,2023,2.0,billboard-200,146,Takin' It Back,Meghan Trainor,16.0,18.0,[2016],
Meghan Trainor,2024-01-01,2024,1.0,billboard-200,119,A Very Trainor Christmas,Meghan Trainor,89.0,10.0,[2016],
Meghan Trainor,2025-01-01,2025,1.0,billboard-200,187,A Very Trainor Christmas,Meghan Trainor,89.0,13.0,[2016],
Meghan Trainor,2026-01-01,2026,1.0,billboard-200,187,A Very Trainor Christmas,Meghan Trainor,89.0,14.0,[2016],
A Taste of Honey,1978-07-01,1978,3.0,hot-100,72,Boogie Oogie Oogie,A Taste Of Honey,72.0,2.0,[1979],
A Taste of Honey,1978-10-01,1978,4.0,hot-100,2,Boogie Oogie Oogie,A Taste Of Honey,1.0,16.0,[1979],
A Taste of Honey,1981-04-01,1981,2.0,hot-100,43,Sukiyaki,A Taste Of Honey,43.0,5.0,[1979],
A Taste of Honey,1981-07-01,1981,3.0,hot-100,12,Sukiyaki,A Taste Of Honey,3.0,18.0,[1979],
A Taste of Honey,1982-04-01,1982,2.0,hot-100,53,I'll Try Something New,A Taste Of Honey,53.0,4.0,[1979],
A Taste of Honey,1974-10-01,1974,4.0,billboard-200,181,Osibirock,O,181.0,2.0,[1979],
A Taste of Honey,1975-01-01,1975,1.0,billboard-200,199,Pinafore Days,ST,199.0,2.0,[1979],
A Taste of Honey,1978-07-01,1978,3.0,billboard-200,86,A Taste Of Honey,A Taste Of Honey,86.0,3.0,[1979],
A Taste of Honey,1978-10-01,1978,4.0,billboard-200,6,A Taste Of Honey,A Taste Of Honey,6.0,17.0,[1979],
A Taste of Honey,1979-10-01,1979,4.0,billboard-200,163,Another Taste,A Taste Of Honey,59.0,13.0,[1979],
A Taste of Honey,1980-10-01,1980,4.0,billboard-200,135,Twice As Sweet,A Taste Of Honey,123.0,10.0,[1979],
A Taste of Honey,1981-04-01,1981,2.0,billboard-200,161,Twice As Sweet,A Taste Of Honey,123.0,15.0,[1979],
A Taste of Honey,1981-07-01,1981,3.0,billboard-200,72,Twice As Sweet,A Taste Of Honey,36.0,28.0,[1979],
A Taste of Honey,1982-07-01,1982,3.0,billboard-200,150,Ladies Of The Eighties,A Taste Of Honey,73.0,11.0,[1979],
Fun,2012-04-01,2012,2.0,hot-100,1,We Are Young,fun. Featuring Janelle Monae,1.0,14.0,[2013],
Fun,2012-04-01,2012,2.0,hot-100,70,Some Nights,fun.,62.0,5.0,[2013],
Fun,2012-07-01,2012,3.0,hot-100,7,We Are Young,fun. Featuring Janelle Monae,1.0,27.0,[2013],
Fun,2012-07-01,2012,3.0,hot-100,32,Some Nights,fun.,32.0,18.0,[2013],
Fun,2012-10-01,2012,4.0,hot-100,3,Some Nights,fun.,3.0,31.0,[2013],
Fun,2012-10-01,2012,4.0,hot-100,38,We Are Young,fun. Featuring Janelle Monae,1.0,40.0,[2013],
Fun,2013-01-01,2013,1.0,hot-100,14,Some Nights,fun.,3.0,44.0,[2013],
Fun,2013-04-01,2013,2.0,hot-100,24,Carry On,fun.,20.0,12.0,[2013],
Fun,2010-10-01,2010,4.0,billboard-200,174,The Best Of Simon & Garfunkel,Simon & Garfunkel,174.0,1.0,[2013],
Fun,2012-04-01,2012,2.0,billboard-200,11,Some Nights,fun.,3.0,5.0,[2013],
Fun,2012-04-01,2012,2.0,billboard-200,174,Aim And Ignite,fun.,71.0,5.0,[2013],
Fun,2012-07-01,2012,3.0,billboard-200,16,Some Nights,fun.,3.0,18.0,[2013],
